HHID,State,District,Service_Exp,OutOfHome_Exp,Welfare_Benefit_Score,Welfare_Intensity_Index,Welfare_Dependency_Ratio,Ration_Support_Total,Ration_Card_Type
43147_1,Bihar,Rohtas,450.0,4778.0,6,7.0,2.6041957313511683e-05,1.0,5
43147_1,Bihar,Rohtas,450.0,4778.0,6,7.0,2.6041957313511683e-05,1.0,5
43147_1,Bihar,Rohtas,450.0,4778.0,6,7.0,2.6041957313511683e-05,1.0,5
43147_1,Bihar,Rohtas,450.0,4778.0,6,7.0,2.6041957313511683e-05,1.0,5
43147_1,Bihar,Rohtas,450.0,4778.0,6,7.0,2.6041957313511683e-05,1.0,5
43147_1,Bihar,Rohtas,450.0,4778.0,6,7.0,2.6041957313511683e-05,1.0,5
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,4,6.0,7.754743317996174e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,4,6.0,7.754743317996174e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,3,5.0,6.462286098330145e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,3,5.0,6.462286098330145e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,4,6.0,7.754743317996174e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,4,6.0,7.754743317996174e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,3,5.0,6.462286098330145e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,3,5.0,6.462286098330145e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,4,6.0,7.754743317996174e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,4,6.0,7.754743317996174e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,3,5.0,6.462286098330145e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,3,5.0,6.462286098330145e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,4,6.0,7.754743317996174e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,4,6.0,7.754743317996174e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,3,5.0,6.462286098330145e-05,2.0,2
42390_6,Madhya Pradesh,Anuppur,900.0,2578.0,3,5.0,6.462286098330145e-05,2.0,2
27283_9,Uttar Pradesh,Kanpur Nagar,210.0,3496.0,6,8.0,6.962212591161472e-05,2.0,4
29633_1,Gujarat,Bhavnagar,600.0,4900.0,6,6.0,1.937571447947143e-05,0.0,0
29633_1,Gujarat,Bhavnagar,600.0,4900.0,6,6.0,1.937571447947143e-05,0.0,0
29633_1,Gujarat,Bhavnagar,600.0,4900.0,5,5.0,1.6146428732892857e-05,0.0,0
29633_1,Gujarat,Bhavnagar,600.0,4900.0,5,5.0,1.6146428732892857e-05,0.0,0
29633_1,Gujarat,Bhavnagar,600.0,4900.0,6,6.0,1.937571447947143e-05,0.0,0
29633_1,Gujarat,Bhavnagar,600.0,4900.0,6,6.0,1.937571447947143e-05,0.0,0
29633_1,Gujarat,Bhavnagar,600.0,4900.0,5,5.0,1.6146428732892857e-05,0.0,0
29633_1,Gujarat,Bhavnagar,600.0,4900.0,5,5.0,1.6146428732892857e-05,0.0,0
29633_1,Gujarat,Bhavnagar,600.0,4900.0,6,6.0,1.937571447947143e-05,0.0,3
29633_1,Gujarat,Bhavnagar,600.0,4900.0,6,6.0,1.937571447947143e-05,0.0,3
29633_1,Gujarat,Bhavnagar,600.0,4900.0,5,5.0,1.6146428732892857e-05,0.0,3
29633_1,Gujarat,Bhavnagar,600.0,4900.0,5,5.0,1.6146428732892857e-05,0.0,3
29633_1,Gujarat,Bhavnagar,600.0,4900.0,6,6.0,1.937571447947143e-05,0.0,3
29633_1,Gujarat,Bhavnagar,600.0,4900.0,6,6.0,1.937571447947143e-05,0.0,3
29633_1,Gujarat,Bhavnagar,600.0,4900.0,5,5.0,1.6146428732892857e-05,0.0,3
29633_1,Gujarat,Bhavnagar,600.0,4900.0,5,5.0,1.6146428732892857e-05,0.0,3
47011_11,Uttar Pradesh,Bareilly,120.0,1051.0,5,7.0,0.0003715498938428,2.0,5
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,6,8.0,4.793490439982504e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,6,8.0,4.793490439982504e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,5,7.0,4.194304134984691e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,5,7.0,4.194304134984691e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,6,8.0,4.793490439982504e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,6,8.0,4.793490439982504e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,5,7.0,4.194304134984691e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,5,7.0,4.194304134984691e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,6,8.0,4.793490439982504e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,6,8.0,4.793490439982504e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,5,7.0,4.194304134984691e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,5,7.0,4.194304134984691e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,6,8.0,4.793490439982504e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,6,8.0,4.793490439982504e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,5,7.0,4.194304134984691e-05,2.0,4
47926_2,Uttar Pradesh,Pratapgarh,216.0,4910.0,5,7.0,4.194304134984691e-05,2.0,4
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
29032_6,Maharashtra,Amravati,0.0,7188.0,5,5.0,5.43856595892795e-05,0.0,3
43883_14,Bihar,Purnia,300.0,1298.0,6,7.0,0.0002072477498815,1.0,4
40158_7,Andaman & Nicobar Islands,South Andaman,1940.0,2713.0,6,6.0,8.712825278810409e-05,0.0,3
42440_11,Gujarat,Mahesana,350.0,2795.0,6,8.0,7.017666976613624e-05,2.0,3
23651_6,Arunachal Pradesh,Papum Pare,280.0,1340.0,6,6.0,8.340283569641368e-05,0.0,0
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
29647_1,Gujarat,Unknown,980.0,6800.0,5,5.0,1.653094758697758e-05,0.0,3
26311_2,Punjab,Ludhiana,80.0,2758.0,6,6.0,0.0001719296234741,0.0,0
42997_6,Gujarat,Unknown,1240.0,3674.0,6,8.0,8.381614927656187e-05,2.0,3
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
27084_1,Bihar,Bhagalpur,434.0,8890.0,6,6.0,1.3372440292054096e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
23291_4,Assam,Kamrup Metropolitan,1650.0,6257.0,6,6.0,2.649322435787048e-05,0.0,0
24267_8,Lakshadweep,Lakshadweep,0.0,2846.0,6,7.0,0.0001554829968237,1.0,2
40436_3,Tamil Nadu,Salem,1440.0,3362.0,4,7.0,5.405989836739107e-05,3.0,4
23567_12,Mizoram,Kolasib,700.0,3214.0,6,7.0,9.766987581972932e-05,1.0,3
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
26873_2,Delhi,West,2140.0,10200.0,6,6.0,3.454310980103169e-05,0.0,0
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,4
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,4
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,4
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,4
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,4
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,4
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,4
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,4
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,9
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,9
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,9
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,9
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,9
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,9
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,9
49296_5,West Bengal,Paschim Medinipur,348.0,3202.0,5,7.0,5.680988167313217e-05,2.0,9
26155_6,Rajasthan,Jaipur,160.0,2136.0,3,3.0,7.565822657116917e-05,0.0,3
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,4,4.0,5.401755570560432e-05,0.0,0
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,4,4.0,5.401755570560432e-05,0.0,0
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,3,3.0,4.051316677920325e-05,0.0,0
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,3,3.0,4.051316677920325e-05,0.0,0
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,4,6.0,8.102633355840649e-05,2.0,0
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,4,6.0,8.102633355840649e-05,2.0,0
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,3,5.0,6.75219446320054e-05,2.0,0
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,3,5.0,6.75219446320054e-05,2.0,0
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,4,4.0,5.401755570560432e-05,0.0,2
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,4,4.0,5.401755570560432e-05,0.0,2
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,3,3.0,4.051316677920325e-05,0.0,2
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,3,3.0,4.051316677920325e-05,0.0,2
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,4,6.0,8.102633355840649e-05,2.0,2
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,4,6.0,8.102633355840649e-05,2.0,2
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,3,5.0,6.75219446320054e-05,2.0,2
42599_2,Madhya Pradesh,Narsimhapur,140.0,3935.0,3,5.0,6.75219446320054e-05,2.0,2
24206_3,Kerala,Kannur,0.0,7044.0,6,6.0,2.2061418990469467e-05,0.0,0
24206_3,Kerala,Kannur,0.0,7044.0,6,6.0,2.2061418990469467e-05,0.0,0
24206_3,Kerala,Kannur,0.0,7044.0,6,6.0,2.2061418990469467e-05,0.0,0
24206_3,Kerala,Kannur,0.0,7044.0,6,6.0,2.2061418990469467e-05,0.0,0
24206_3,Kerala,Kannur,0.0,7044.0,6,7.0,2.573832215554771e-05,1.0,0
24206_3,Kerala,Kannur,0.0,7044.0,6,7.0,2.573832215554771e-05,1.0,0
24206_3,Kerala,Kannur,0.0,7044.0,6,7.0,2.573832215554771e-05,1.0,0
24206_3,Kerala,Kannur,0.0,7044.0,6,7.0,2.573832215554771e-05,1.0,0
24206_3,Kerala,Kannur,0.0,7044.0,6,6.0,2.2061418990469467e-05,0.0,3
24206_3,Kerala,Kannur,0.0,7044.0,6,6.0,2.2061418990469467e-05,0.0,3
24206_3,Kerala,Kannur,0.0,7044.0,6,6.0,2.2061418990469467e-05,0.0,3
24206_3,Kerala,Kannur,0.0,7044.0,6,6.0,2.2061418990469467e-05,0.0,3
24206_3,Kerala,Kannur,0.0,7044.0,6,7.0,2.573832215554771e-05,1.0,3
24206_3,Kerala,Kannur,0.0,7044.0,6,7.0,2.573832215554771e-05,1.0,3
24206_3,Kerala,Kannur,0.0,7044.0,6,7.0,2.573832215554771e-05,1.0,3
24206_3,Kerala,Kannur,0.0,7044.0,6,7.0,2.573832215554771e-05,1.0,3
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
45330_1,Arunachal Pradesh,West Siang,4520.0,6858.0,6,6.0,1.161172707022579e-05,0.0,0
