HHID,State,District,Energy_Source_Cooking,Energy_Source_Lighting,Fuel_Exp,Energy_Modernization_Index
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
23340_1,Manipur,Imphal West,2,1,3490.0,3
47444_2,Uttar Pradesh,Ballia,2,1,930.0,3
47444_2,Uttar Pradesh,Ballia,2,1,930.0,3
47444_2,Uttar Pradesh,Ballia,2,1,930.0,3
47444_2,Uttar Pradesh,Ballia,2,1,930.0,3
47444_2,Uttar Pradesh,Ballia,2,1,930.0,3
47444_2,Uttar Pradesh,Ballia,2,1,930.0,3
47444_2,Uttar Pradesh,Ballia,2,1,930.0,3
47444_2,Uttar Pradesh,Ballia,2,1,930.0,3
47444_2,Uttar Pradesh,Ballia,1,1,930.0,2
47444_2,Uttar Pradesh,Ballia,1,1,930.0,2
47444_2,Uttar Pradesh,Ballia,1,1,930.0,2
47444_2,Uttar Pradesh,Ballia,1,1,930.0,2
47444_2,Uttar Pradesh,Ballia,1,1,930.0,2
47444_2,Uttar Pradesh,Ballia,1,1,930.0,2
47444_2,Uttar Pradesh,Ballia,1,1,930.0,2
47444_2,Uttar Pradesh,Ballia,1,1,930.0,2
27569_13,Uttar Pradesh,Ghaziabad,2,1,1040.0,3
22614_17,Tamil Nadu,Viluppuram,2,1,956.0,3
40099_11,Tamil Nadu,Sivaganga,2,1,340.0,3
25282_13,Madhya Pradesh,Dhar,2,1,300.0,3
44967_2,Odisha,Mayurbhanj,1,1,190.0,2
27367_5,Uttar Pradesh,Aligarh,2,1,900.0,3
46883_9,Rajasthan,Ajmer,1,1,488.0,2
23557_11,Mizoram,Lunglei,2,1,2302.0,3
45190_9,Tripura,Unknown,2,1,820.0,3
48683_12,Maharashtra,Washim,2,1,300.0,3
44474_7,Odisha,Kendrapara,1,1,1148.0,2
48419_17,Andhra Pradesh,Krishna,2,1,730.0,3
40375_16,Kerala,Malappuram,1,1,1046.0,2
41679_7,Telangana,Unknown,2,1,686.0,3
44257_9,Odisha,Kalahandi,1,1,280.0,2
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
48048_1,Karnataka,Dakshina Kannada,2,1,1690.0,3
27537_18,Uttar Pradesh,Pratapgarh,2,1,1310.0,3
43974_13,Bihar,Vaishali,2,1,2790.0,3
43690_16,Uttar Pradesh,Sitapur,2,1,380.0,3
49997_3,Assam,Nagaon,1,1,920.0,2
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,2,1,2140.0,3
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
44122_1,Madhya Pradesh,Dhar,1,1,2140.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
48215_1,Andhra Pradesh,Visakhapatnam,1,1,90.0,2
23997_14,Tripura,West Tripura,2,1,560.0,3
49042_13,West Bengal,Haora,2,1,1988.0,3
27771_17,Uttar Pradesh,Mainpuri,2,1,640.0,3
47790_11,Rajasthan,Hanumangarh,2,1,820.0,3
45245_6,Manipur,Senapati,1,1,810.0,2
40144_5,Telangana,Unknown,2,1,320.0,3
46540_8,Punjab,Mansa,2,1,860.0,3
47359_13,Rajasthan,Sawai Madhopur,2,1,2260.0,3
22965_8,Telangana,Unknown,2,1,3540.0,3
24101_8,Tamil Nadu,Kancheepuram,2,1,600.0,3
27374_10,Uttar Pradesh,Baghpat,2,1,458.0,3
48374_13,Maharashtra,Ahmadnagar,2,1,880.0,3
49626_4,Meghalaya,West Khasi Hills,1,1,840.0,2
25172_13,Madhya Pradesh,Sagar,1,1,2290.0,2
49842_7,West Bengal,Northtwentyfourparganas,7,1,174.0,8
26628_6,Jammu & Kashmir,Srinagar,2,1,540.0,3
44923_2,Odisha,Jajapur,1,1,150.0,2
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
29462_1,Maharashtra,Mumbai Suburban,2,1,3438.0,3
48944_8,Andhra Pradesh,Ananthapur,2,1,2050.0,3
42485_9,Gujarat,Banas Kantha,1,1,580.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44387_1,Jharkhand,Jamtara,1,1,4176.0,2
44752_6,Jharkhand,Deoghar,1,1,544.0,2
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
44112_7,Madhya Pradesh,West Nimar,2,1,780.0,3
42518_15,Gujarat,Amreli,2,1,250.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
40613_7,Karnataka,Bellary,2,1,2208.0,3
22903_8,Telangana,Hyderabad District,2,1,958.0,3
25232_5,Madhya Pradesh,Bhopal,2,1,150.0,3
48866_18,Andhra Pradesh,Srikakulam,2,1,220.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,4,1,1360.0,5
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47515_1,Uttar Pradesh,Meerut,2,1,1360.0,3
47814_4,Uttar Pradesh,Sonbhadra,2,1,502.0,3
47814_4,Uttar Pradesh,Sonbhadra,2,1,502.0,3
47814_4,Uttar Pradesh,Sonbhadra,2,1,502.0,3
47814_4,Uttar Pradesh,Sonbhadra,2,1,502.0,3
47814_4,Uttar Pradesh,Sonbhadra,2,1,502.0,3
47814_4,Uttar Pradesh,Sonbhadra,2,1,502.0,3
47814_4,Uttar Pradesh,Sonbhadra,2,1,502.0,3
47814_4,Uttar Pradesh,Sonbhadra,2,1,502.0,3
47814_4,Uttar Pradesh,Sonbhadra,4,1,502.0,5
47814_4,Uttar Pradesh,Sonbhadra,4,1,502.0,5
47814_4,Uttar Pradesh,Sonbhadra,4,1,502.0,5
47814_4,Uttar Pradesh,Sonbhadra,4,1,502.0,5
47814_4,Uttar Pradesh,Sonbhadra,4,1,502.0,5
47814_4,Uttar Pradesh,Sonbhadra,4,1,502.0,5
47814_4,Uttar Pradesh,Sonbhadra,4,1,502.0,5
47814_4,Uttar Pradesh,Sonbhadra,4,1,502.0,5
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
26527_2,Chandigarh,Chandigarh District,2,1,10910.0,3
